# Individual GED Weight Training Log
# Epoch	Train_Loss	Val_Loss	Best_Val	Epochs_No_Improve
1	7.222744	3.684783	3.684783	0	*
2	3.557311	2.824234	2.824234	0	*
3	2.870664	2.563440	2.563440	0	*
4	2.686710	2.512341	2.512341	0	*
5	2.535308	2.364372	2.364372	0	*
6	2.422507	2.550711	2.364372	1	
7	2.314382	2.229219	2.229219	0	*
8	2.210076	2.043815	2.043815	0	*
9	2.125770	2.591228	2.043815	1	
10	2.069177	2.091606	2.043815	2	
11	1.991704	1.897645	1.897645	0	*
12	1.955508	2.169167	1.897645	1	
13	1.926939	1.940476	1.897645	2	
14	1.870882	1.971396	1.897645	3	
15	1.844368	1.866942	1.866942	0	*
16	1.798894	1.831571	1.831571	0	*
17	1.791104	1.750303	1.750303	0	*
18	1.741348	1.840062	1.750303	1	
19	1.736935	1.699102	1.699102	0	*
20	1.709546	1.677179	1.677179	0	*
21	1.687483	1.643626	1.643626	0	*
22	1.670114	1.688464	1.643626	1	
23	1.649741	1.564840	1.564840	0	*
24	1.605054	1.565778	1.564840	1	
25	1.590229	1.539886	1.539886	0	*
26	1.564591	1.510911	1.510911	0	*
27	1.561510	1.511537	1.510911	1	
28	1.550944	1.525600	1.510911	2	
29	1.538721	1.435956	1.435956	0	*
30	1.507603	1.468122	1.435956	1	
31	1.501411	1.473470	1.435956	2	
32	1.522585	1.457969	1.435956	3	
33	1.498113	1.439514	1.435956	4	
34	1.485637	1.607047	1.435956	5	
35	1.479597	1.496614	1.435956	6	
36	1.458715	1.607966	1.435956	7	
37	1.471761	1.480972	1.435956	8	
38	1.445261	1.479066	1.435956	9	
39	1.450774	1.707514	1.435956	10	
40	1.445182	1.424866	1.424866	0	*
41	1.425356	1.606428	1.424866	1	
42	1.433396	1.516069	1.424866	2	
43	1.427256	1.468988	1.424866	3	
44	1.417468	1.408091	1.408091	0	*
45	1.412668	1.464565	1.408091	1	
46	1.407993	1.377813	1.377813	0	*
47	1.402639	1.358460	1.358460	0	*
48	1.380217	1.397362	1.358460	1	
49	1.396086	1.346966	1.346966	0	*
50	1.391396	1.329181	1.329181	0	*
51	1.381024	1.318271	1.318271	0	*
52	1.373752	1.361190	1.318271	1	
53	1.372673	1.334707	1.318271	2	
54	1.367719	1.337510	1.318271	3	
55	1.361211	1.331463	1.318271	4	
56	1.337078	1.333479	1.318271	5	
57	1.344062	1.357116	1.318271	6	
58	1.348493	1.435061	1.318271	7	
59	1.346323	1.336511	1.318271	8	
60	1.339014	1.314350	1.314350	0	*
61	1.322440	1.377118	1.314350	1	
62	1.323429	1.423959	1.314350	2	
63	1.316413	1.353349	1.314350	3	
64	1.314374	1.554739	1.314350	4	
65	1.310400	1.348372	1.314350	5	
66	1.304064	1.381390	1.314350	6	
67	1.291568	1.344640	1.314350	7	
68	1.295706	1.330878	1.314350	8	
69	1.297216	1.272940	1.272940	0	*
70	1.277987	1.370634	1.272940	1	
71	1.282187	1.282279	1.272940	2	
72	1.273825	1.289371	1.272940	3	
73	1.273296	1.270807	1.270807	0	*
74	1.278804	1.274237	1.270807	1	
75	1.274632	1.257187	1.257187	0	*
76	1.261313	1.236054	1.236054	0	*
77	1.259877	1.241870	1.236054	1	
78	1.250902	1.239265	1.236054	2	
79	1.253444	1.269545	1.236054	3	
80	1.242591	1.271524	1.236054	4	
81	1.248216	1.242117	1.236054	5	
82	1.234830	1.345209	1.236054	6	
83	1.235691	1.245987	1.236054	7	
84	1.240206	1.268595	1.236054	8	
85	1.223904	1.215740	1.215740	0	*
86	1.225840	1.327519	1.215740	1	
87	1.222707	1.285093	1.215740	2	
88	1.215087	1.278570	1.215740	3	
89	1.218487	1.280291	1.215740	4	
90	1.210568	1.373494	1.215740	5	
91	1.204531	1.299932	1.215740	6	
92	1.205920	1.331482	1.215740	7	
93	1.201697	1.374989	1.215740	8	
94	1.200770	1.257504	1.215740	9	
95	1.194480	1.209291	1.209291	0	*
96	1.191037	1.197544	1.197544	0	*
97	1.196259	1.193996	1.193996	0	*
98	1.184330	1.178256	1.178256	0	*
99	1.178655	1.196320	1.178256	1	
100	1.190428	1.182855	1.178256	2	
101	1.173920	1.173798	1.173798	0	*
102	1.178715	1.194645	1.173798	1	
103	1.184655	1.154754	1.154754	0	*
104	1.180530	1.183588	1.154754	1	
105	1.171820	1.173534	1.154754	2	
106	1.179210	1.165087	1.154754	3	
107	1.178159	1.167283	1.154754	4	
108	1.186640	1.206604	1.154754	5	
109	1.161411	1.192101	1.154754	6	
110	1.177693	1.179192	1.154754	7	
111	1.174542	1.221263	1.154754	8	
112	1.173637	1.256289	1.154754	9	
113	1.160082	1.197512	1.154754	10	
114	1.163237	1.260521	1.154754	11	
115	1.162860	1.215374	1.154754	12	
116	1.156850	1.241435	1.154754	13	
117	1.158453	1.263020	1.154754	14	
118	1.166305	1.170834	1.154754	15	
119	1.149378	1.224632	1.154754	16	
120	1.151860	1.212146	1.154754	17	
121	1.142512	1.175275	1.154754	18	
122	1.143273	1.158629	1.154754	19	
123	1.142516	1.162750	1.154754	20	
124	1.149565	1.157261	1.154754	21	
125	1.140735	1.131031	1.131031	0	*
126	1.144803	1.132872	1.131031	1	
127	1.136031	1.153670	1.131031	2	
128	1.132792	1.127848	1.127848	0	*
129	1.128472	1.160629	1.127848	1	
130	1.128183	1.114204	1.114204	0	*
131	1.126251	1.137824	1.114204	1	
132	1.141907	1.137192	1.114204	2	
133	1.129487	1.169242	1.114204	3	
134	1.127104	1.181298	1.114204	4	
135	1.131588	1.148968	1.114204	5	
136	1.111054	1.198948	1.114204	6	
137	1.129248	1.286232	1.114204	7	
138	1.122919	1.194399	1.114204	8	
139	1.116665	1.157292	1.114204	9	
140	1.114470	1.166239	1.114204	10	
141	1.116976	1.202998	1.114204	11	
142	1.114284	1.186081	1.114204	12	
143	1.117951	1.205583	1.114204	13	
144	1.114351	1.133018	1.114204	14	
145	1.108719	1.133630	1.114204	15	
146	1.119868	1.165380	1.114204	16	
147	1.109808	1.127984	1.114204	17	
148	1.110677	1.122154	1.114204	18	
149	1.103634	1.111907	1.111907	0	*
150	1.104610	1.130903	1.111907	1	
151	1.114103	1.132035	1.111907	2	
152	1.102816	1.144804	1.111907	3	
153	1.108416	1.110764	1.110764	0	*
154	1.116093	1.084756	1.084756	0	*
155	1.095598	1.113003	1.084756	1	
156	1.105028	1.128677	1.084756	2	
157	1.098663	1.159841	1.084756	3	
158	1.098346	1.115008	1.084756	4	
159	1.084860	1.152940	1.084756	5	
