# Individual GED Weight Training Log
# Epoch	Train_Loss	Val_Loss	Best_Val	Epochs_No_Improve
1	87.354301	15.397924	15.397924	0	*
2	10.906203	9.497362	9.497362	0	*
3	8.095930	7.290573	7.290573	0	*
4	7.009063	7.022221	7.022221	0	*
5	6.536452	6.359925	6.359925	0	*
6	6.045281	5.983889	5.983889	0	*
7	5.738006	5.538167	5.538167	0	*
8	5.530948	5.436603	5.436603	0	*
9	5.366911	5.689361	5.436603	1	
10	5.195850	5.171790	5.171790	0	*
11	5.079362	6.077192	5.171790	1	
12	4.816889	4.833109	4.833109	0	*
13	4.690562	4.875193	4.833109	1	
14	4.620317	4.955037	4.833109	2	
15	4.522849	4.713320	4.713320	0	*
16	4.430010	4.719857	4.713320	1	
17	4.400998	4.520533	4.520533	0	*
18	4.350703	5.207283	4.520533	1	
19	4.277393	4.249664	4.249664	0	*
20	4.186681	4.322713	4.249664	1	
21	4.128745	4.304476	4.249664	2	
22	4.084399	4.340135	4.249664	3	
23	4.037879	4.175760	4.175760	0	*
24	4.037613	3.992448	3.992448	0	*
25	3.950082	4.005644	3.992448	1	
26	3.935276	3.928386	3.928386	0	*
27	3.893928	3.987646	3.928386	1	
28	3.886904	3.933091	3.928386	2	
29	3.833981	3.852078	3.852078	0	*
30	3.812087	3.949382	3.852078	1	
31	3.761595	4.033891	3.852078	2	
32	3.740392	3.854766	3.852078	3	
33	3.696448	3.778465	3.778465	0	*
34	3.670471	3.799923	3.778465	1	
35	3.644093	4.023486	3.778465	2	
36	3.587077	3.856994	3.778465	3	
37	3.591516	3.916709	3.778465	4	
38	3.557181	3.927674	3.778465	5	
39	3.520505	4.204226	3.778465	6	
40	3.491931	3.770330	3.770330	0	*
41	3.461454	3.735224	3.735224	0	*
42	3.452551	3.649733	3.649733	0	*
43	3.394720	3.578567	3.578567	0	*
44	3.373611	3.878712	3.578567	1	
45	3.333544	3.456572	3.456572	0	*
46	3.270653	3.496931	3.456572	1	
47	3.239518	3.389145	3.389145	0	*
48	3.228798	3.388020	3.388020	0	*
49	3.182907	3.229506	3.229506	0	*
50	3.165914	3.242153	3.229506	1	
51	3.088849	3.146605	3.146605	0	*
52	3.043397	3.130699	3.130699	0	*
53	3.035715	3.068390	3.068390	0	*
54	2.996570	3.083868	3.068390	1	
55	2.962147	3.355598	3.068390	2	
56	2.936512	3.032760	3.032760	0	*
57	2.907168	3.025383	3.025383	0	*
58	2.897195	3.059807	3.025383	1	
59	2.868185	3.314507	3.025383	2	
60	2.834464	3.359765	3.025383	3	
61	2.839085	3.040960	3.025383	4	
62	2.784191	3.055123	3.025383	5	
63	2.744370	3.710802	3.025383	6	
64	2.725312	3.274119	3.025383	7	
65	2.709635	3.021234	3.021234	0	*
66	2.674009	3.311665	3.021234	1	
67	2.651676	2.968777	2.968777	0	*
68	2.646200	3.141809	2.968777	1	
69	2.586993	2.870031	2.870031	0	*
